customer_id,name,age,gender,owns_car,owns_house,no_of_children,net_yearly_income,no_of_days_employed,occupation_type,total_family_members,migrant_worker,yearly_debt_payments,credit_limit,credit_limit_used(%),credit_score,prev_defaults,default_in_last_6months,credit_card_default
CST_101600,Ernest Scheyder,42,F,Y,Y,2,309202.41,325,Accountants,4,0,40335.03,42668.81,5,657,0,0,0
CST_132498,Michelle,49,F,Y,Y,1,217186.83,616,Core staff,3,0,48950.95,49876.36,55,746,0,0,0
CST_150699,da,41,F,Y,Y,0,379483.4,3852,Accountants,2,1,90765.2,99143.63,23,935,0,0,0
CST_105644,Martinne Geller,23,F,N,Y,0,229088.31,365252,Unknown,1,0,51975.93,83689.77,73,885,0,0,0
CST_114427,Ayesha Rascoe,52,F,Y,N,2,161178.18,1660,Unknown,4,0,73346.46,42777.18,13,807,0,0,0
CST_114512,Katya Wachtel,31,F,N,Y,0,202998.7,365240,Unknown,1,0,51861.39,48404.52,12,858,0,0,0
CST_133019,Rick,34,M,Y,Y,0,181080.9,1077,Drivers,2,1,24393.71,41376.38,86,520,0,0,1
CST_136624,Jessica,55,M,N,Y,0,144827.64,149,Laborers,2,0,18545.61,34397.62,36,814,0,0,0
CST_132023,Donny,47,F,N,N,0,68003.31,365252,Unknown,2,0,21800.91,11443.91,29,896,0,0,0
CST_125926,Dhanya Skariachan,53,F,Y,Y,1,290458.57,2323,Sales staff,3,1,41107.5,31300.97,25,865,0,0,0
CST_130727,Dan,49,F,N,N,1,119216.19,1514,Core staff,3,0,14234.65,33387.85,52,791,0,0,0
CST_123903,Allison Martell,49,F,N,Y,0,133056.66,2135,High skill tech staff,2,0,31851.61,16653.36,37,935,0,0,0
CST_141066,Chen,34,F,N,Y,0,119187.3,1852,Sales staff,1,0,15070.41,31430.08,64,657,0,0,0
CST_150530,McAllister,37,M,N,N,0,268116.09,1605,Drivers,2,1,34044.48,68138.64,90,649,1,1,1
CST_120319,Paul Taylor,50,M,Y,Y,0,113967.38,1430,Laborers,2,0,6665.55,25231.96,96,705,0,0,0
CST_119932,Phil Wahba,38,M,N,N,0,290672.05,325,Unknown,1,0,46059.68,56556.68,78,913,0,0,0
CST_165293,Finn,43,M,N,Y,0,126683.11,3415,Medicine staff,1,0,7733.08,25082.72,34,926,0,0,0
CST_114126,Sarah Young,36,F,N,Y,0,103647.33,365249,Unknown,2,0,12831,24735.39,40,736,0,0,0
CST_107167,Lauren Tara,49,M,N,N,0,154273.49,804,Laborers,2,0,26082.99,33560.72,23,669,0,0,0
CST_138033,Sven,25,F,N,Y,0,128359.25,14994,Medicine staff,1,0,23626.94,30834.99,73,697,0,0,0
CST_140521,Alwyn,37,F,N,Y,0,209661.16,869,Unknown,2,0,35854.93,66264.99,8,746,0,0,0
CST_101406,David Lawder,35,F,N,N,0,106791.52,2294,Laborers,1,1,17572.65,27151.36,89,536,2,1,1
CST_163718,Nayak,32,M,Y,Y,2,143391.41,1548,Drivers,4,0,44390.55,17837.28,30,857,0,0,0
CST_108631,Karen Brettell,42,M,N,Y,0,182580,365244,Unknown,2,0,51472.08,57788.48,63,877,0,0,0
CST_137898,Greg,25,M,N,Y,0,218748.56,1216,Laborers,1,0,34376.96,36503.4,35,873,0,0,0
CST_136375,Philip,49,F,N,Y,0,184484.95,4502,Unknown,2,0,29835.62,26305.6,42,794,0,0,0
CST_163171,Ax,37,F,Y,Y,2,158165.53,671,Unknown,4,0,20594.58,52646.66,79,912,0,0,0
CST_137400,Paul,35,F,N,Y,1,134642.09,4953,Managers,3,0,16052.29,28468.88,2,869,0,0,0
CST_160969,Jonas,33,F,,N,0,357529.73,466,Unknown,1,1,37527.33,43332.01,85,777,0,0,0
CST_141690,Allison,47,M,Y,Y,0,385300.62,998,High skill tech staff,2,0,24305.09,54534.89,92,920,0,0,0
CST_160835,Gupta,47,F,N,Y,2,185599.93,665,Low-skill Laborers,4,0,25604.16,41034.54,36,871,0,0,0
CST_153793,Clarke,39,F,N,Y,0,116559.66,,Laborers,2,0,19854.43,31565.86,61,653,0,0,0
CST_120331,Lionel Laurent,23,M,N,N,1,324385.64,1387,High skill tech staff,3,0,40985.85,80822.41,29,865,0,0,0
CST_100509,Harry Papachristou,29,F,N,Y,0,101912.38,365245,Unknown,1,0,13251.38,13620.07,30,748,0,0,0
CST_158345,Quadir,49,F,N,Y,1,131661.84,272,Accountants,3,0,24041.96,36076.85,28,926,0,0,0
CST_111155,Gertrude Chavez-Dreyfuss,31,F,Y,N,0,344343.51,3196,Managers,2,0,28264.9,56298.16,53,651,0,0,0
CST_106367,Wanfeng Zhou,47,M,N,Y,0,216446.55,5495,Unknown,1,0,27074.94,59470.42,30,877,0,0,0
CST_105150,Tarmo Virki,47,M,Y,N,0,231171.83,1663,Laborers,1,0,34981.46,55498.9,46,716,0,0,0
CST_148537,Herbst-Bayliss,54,F,N,Y,2,255858.75,808,Sales staff,3,1,19499.41,30942.12,50,862,0,0,0
CST_146626,Joseph,50,F,N,Y,0,99005.04,365245,Unknown,1,0,24522.1,21621.27,99,720,0,0,0
CST_145509,Andrea,29,F,Y,Y,1,148350.7,963,Laborers,3,0,40541.79,19585.2,60,807,0,0,0
CST_121824,David Henry,23,F,N,Y,2,287577.85,1530,Managers,4,0,45661.58,58859.12,39,772,0,0,0
CST_139802,Eva,55,F,N,N,1,138714.27,2978,Laborers,3,1,26496.06,51472.65,78,944,0,0,0
CST_156130,Martin,31,F,N,Y,0,289026.78,4885,Managers,2,1,23028.82,79415.35,67,708,0,0,0
CST_110779,Jochelle Mendonca,49,F,N,Y,0,72002.46,1799,Unknown,2,0,40580.73,15324.58,48,941,0,0,0
CST_145267,Jack,25,F,N,Y,0,105339.91,1297,Sales staff,1,0,27721.25,13427.67,44,842,0,0,0
CST_119292,Karen Brettell,29,M,Y,Y,1,285724.74,5322,Managers,3,0,18543.97,41577.56,72,819,0,0,0
CST_158669,Podkul,29,F,Y,Y,1,140571.51,408,Unknown,3,0,15357.62,17586.7,17,914,0,0,0
CST_152613,Prodhan,45,M,Y,Y,1,146130.87,598,Unknown,3,0,49842.5,35583.88,51,751,0,0,0
CST_161626,Shirbon,25,M,N,N,0,262776.5,1187,Managers,1,1,27805.46,50185.51,8,740,0,0,0
CST_163561,Scott,27,F,N,N,0,132957.26,365249,Unknown,1,0,16606.02,33181.11,5,660,0,0,0
CST_140627,Sara,51,M,Y,Y,2,574139.02,1408,Managers,4,0,44455.45,119452.86,74,910,0,0,0
CST_136364,Suzanne,50,M,N,Y,0,152942.79,2951,Laborers,2,0,24152.7,37976.23,60,654,0,0,0
CST_108896,Mirna Sleiman,28,F,Y,Y,1,158618.15,3347,Medicine staff,3,0,63126.82,25405.98,75,760,0,0,0
CST_160951,Suoninen,50,F,N,Y,0,130986.21,496,Sales staff,2,1,36641.94,35163.64,6,799,0,0,0
CST_119527,Soyoung Kim,44,M,Y,Y,1,144863.6,1036,Drivers,3,0,21355.17,39120.36,99,927,0,0,0
CST_135015,Caroline,54,M,N,Y,0,288991.68,714,Laborers,2,0,40746.99,47687.65,2,891,0,0,0
CST_125162,Rod Nickel,40,F,Y,Y,0,94690.59,1017,Managers,2,0,29165.56,26798.39,94,858,0,0,0
CST_162399,St,25,F,Y,N,0,467878.95,2984,Private service staff,2,0,80941.65,106617.41,13,706,0,0,0
CST_130745,Dan,37,F,N,Y,0,418652.37,7519,Managers,2,0,88008.18,53099.8,28,845,0,0,0
CST_164215,Jantraprap,54,F,N,Y,0,271831.36,262,Sales staff,2,0,21274.07,86828.01,98,876,0,0,0
CST_155414,Tan,44,M,N,Y,1,108998.26,662,Cooking staff,3,1,18394.72,13388.78,8,938,0,0,0
CST_122684,Daniel Flynn,38,F,N,Y,1,143726.99,1297,Accountants,3,0,28209.65,29178.83,54,925,0,0,0
CST_102097,Xola Potelwa,53,F,Y,Y,1,577920.52,2286,Unknown,2,0,30434.64,97980.95,66,710,0,0,0
CST_144504,Maria,40,F,Y,N,0,127702.06,365245,Unknown,2,0,11026.19,14933.62,51,875,0,0,0
CST_144597,Dena,32,F,Y,N,1,125802.23,3873,Unknown,3,1,24287.05,32945.05,12,874,0,0,0
CST_111561,Alistair Barr,36,M,Y,Y,2,383667.36,2008,Laborers,4,1,29394.52,93092.4,35,789,0,0,0
CST_144222,Rod,31,F,N,Y,0,144692.03,365247,Unknown,2,0,16216.64,36434.91,70,779,0,0,0
CST_100945,Crystal Laderas,49,F,N,Y,0,221634.2,240,Unknown,2,0,44963.56,50553.59,77,622,1,1,1
CST_110108,Aruna Viswanatha,27,F,Y,Y,0,175412.5,2280,Laborers,2,1,27632.43,36186.71,33,846,0,0,0
CST_108853,P.J. Huffstutter,53,F,N,Y,0,136041.18,12294,Laborers,2,0,15358.03,29743.19,97,788,0,0,0
CST_112178,Phil Wahba,43,M,N,Y,1,203679.91,530,Laborers,3,0,36345.57,73744.54,23,770,0,0,0
CST_114420,Caroline Valetkevitch,34,F,N,Y,0,275806.18,1854,Sales staff,1,0,40494.9,86950.38,18,903,0,0,0
CST_100921,Chris Buckley,41,F,N,N,0,130262.33,709,Medicine staff,2,0,28568.86,26017.3,20,794,0,0,0
CST_132830,Grant,23,M,N,Y,0,171096.46,851,Cleaning staff,2,0,7993.39,54962.72,3,772,0,0,0
CST_126846,Leigh Thomas,39,F,Y,Y,0,81005.83,3417,Unknown,2,1,14948.35,18666.07,2,705,0,0,0
CST_113964,Miyoung Kim,40,F,N,N,0,149343.47,610,Medicine staff,2,0,17136.97,47747.66,6,935,0,0,0
CST_105089,Tom Bergin,52,F,N,Y,0,195483.48,14205,Managers,1,0,23909.76,21798.47,53,805,0,0,0
CST_125395,Alina Selyukh,39,F,N,Y,0,199406.68,365247,Unknown,1,0,27739.16,33162.82,64,754,0,0,0
CST_107840,asil Katz,26,F,N,Y,0,127512.8,1141,Core staff,2,0,7975.48,23620.01,81,675,0,0,0
CST_164326,Aneez,26,F,N,Y,0,139292.24,1410,High skill tech staff,2,0,48548.12,44811.85,95,756,0,0,0
CST_141848,Tanya,39,M,Y,Y,0,284887.07,933,Drivers,2,0,27756.26,50033.58,74,688,0,0,0
CST_135734,Jochelle,25,M,Y,Y,2,373608.99,1246,Managers,4,0,40413.18,55950.33,2,821,0,0,0
CST_124395,Qing Xiaoyi,35,F,N,Y,2,260642.05,6771,High skill tech staff,4,0,52813.01,35535.65,1,878,0,0,0
CST_136149,Herbert,23,F,N,N,0,228463.17,277,Unknown,2,0,18752.66,50598.53,86,744,0,0,0
CST_123233,Alex,41,F,N,N,0,97005.48,100,Security staff,1,0,9780.84,18262.73,62,663,0,0,0
CST_107162,Madeline Chambers,37,M,N,N,0,135362.5,721,Laborers,2,0,40261.44,20202.06,84,565,1,1,1
CST_150331,Saphir,50,F,N,Y,0,156988.28,884,Unknown,2,0,22973.27,21812.16,98,711,0,0,0
CST_164242,Flitter,36,M,Y,Y,1,330878.48,3185,Managers,3,0,37951.47,56204.97,69,715,0,0,0
CST_162404,Ho,52,F,N,N,0,244226.86,2496,Unknown,1,0,21841.3,52467.07,34,895,0,0,0
CST_137245,Foo,48,M,Y,Y,1,100263.56,1694,Laborers,3,0,26058.36,21143.95,13,756,0,0,0
CST_143139,Bill,48,M,Y,N,1,276371.93,848,Laborers,3,0,31850.28,72122.61,58,736,0,0,0
CST_137275,Ann,33,M,N,N,0,98218.96,213,High skill tech staff,1,0,9957.46,11957.82,67,699,0,0,0
CST_104564,Ryan Vlastelica,30,M,N,Y,0,141883.37,577,Unknown,1,0,12930.26,23154.63,3,914,0,0,0
CST_138369,Hyunjoo,43,M,Y,Y,0,160295.38,716,Drivers,2,0,9538.76,43078.11,21,856,0,0,0
CST_106163,Ros Krasny,36,M,Y,N,0,555354.24,5635,High skill tech staff,2,0,40642.17,159934.4,2,915,0,0,0
CST_116851,Sakari Suoninen,45,M,Y,Y,1,153328.36,2950,Laborers,3,0,18411.21,41294.53,37,734,0,0,0
CST_104867,Niu Shuping,40,F,N,Y,2,158444.1,661,Core staff,4,0,12882.15,51149.24,91,806,0,0,0
CST_123485,Emily Flitter,42,M,Y,Y,0,225243.87,2309,Laborers,2,0,62768.01,73636.95,13,829,0,0,0
CST_130705,Suzanne,24,F,Y,Y,0,232108.75,365248,Unknown,2,0,65812.86,57914.57,15,664,0,0,0
CST_116429,Michael Erman,36,M,Y,Y,0,302609.63,807,Managers,2,0,52232.59,35957.58,53,933,0,0,0
CST_158869,C.,54,M,N,Y,0,195265.8,659,Unknown,1,1,66697.02,38716.22,34,687,0,0,0
CST_125003,"""John ODonnell""",43,F,N,Y,1,327579.02,1269,Core staff,3,0,51187.44,75219.97,40,750,0,0,0
CST_119332,Jane Wardell,37,M,Y,Y,0,347034.93,365251,Unknown,1,0,42362.17,48597.51,80,705,0,0,0
CST_102233,Karen Freifeld,29,F,Y,N,1,372647.27,1782,Accountants,3,0,54704.79,114302.28,67,791,0,0,0
CST_110618,Hyunjoo Jin,25,M,N,N,0,270168.1,275,Laborers,2,0,45666.72,57929.35,72,841,0,0,0
CST_128239,Douwe,43,F,Y,Y,2,340374.57,2361,Unknown,4,1,59107.55,43129.96,14,685,0,0,0
CST_164866,Emmott,24,M,Y,Y,1,251320.12,1427,Drivers,3,1,32623.69,57815.64,99,676,0,0,0
CST_142029,Katharina,52,F,N,Y,1,169296.49,747,Sales staff,3,0,33488.62,32819.81,98,579,1,1,1
CST_146378,James,35,M,Y,Y,0,144842.58,3251,Drivers,2,0,34181.95,21536.59,81,722,0,0,0
CST_144976,Greg,51,F,N,N,0,86861.66,2874,Medicine staff,2,0,12764,17769.23,87,700,0,0,0
CST_157137,Cowan,44,M,N,Y,1,226076.52,1036,Security staff,2,0,38543.19,36043.98,66,847,0,0,0
CST_163932,Aldred,46,M,Y,N,0,314712.77,1620,Managers,2,0,41768.77,62768.94,59,719,0,0,0
CST_141625,Ilaina,41,F,Y,Y,0,195525.86,2762,Accountants,2,0,52500.81,59573.59,40,944,0,0,0
CST_116772,Steve Slater,54,M,N,Y,0,319027.64,365250,Unknown,2,0,25881.28,63652.45,3,737,0,0,0
CST_164124,Takada,31,F,N,Y,0,317522.52,2920,Accountants,1,0,9215.68,52014.2,55,947,0,0,0
CST_118800,Olivia Oran,41,F,Y,N,0,126760.73,850,Unknown,2,0,33722.61,44041.03,35,914,0,0,0
CST_131446,Lorraine,45,F,N,Y,0,83115.92,365245,Unknown,1,0,25524.72,12244.01,97,838,0,0,0
CST_145318,Mirna,39,F,N,N,1,116407.51,2909,Laborers,3,0,17439.23,13638.98,72,563,1,1,1
CST_142498,Rod,30,F,N,Y,0,91509.69,365243,Unknown,2,0,8643.91,16872.4,21,747,0,0,0
CST_126235,Abhishek Vishnoi,51,F,N,N,0,163664.27,365246,Unknown,1,0,12319.7,31702.42,10,665,0,0,0
CST_152886,Nicolaci,27,F,N,Y,0,79222.8,1825,Accountants,2,0,13521.79,15893.87,64,908,0,0,0
CST_150036,Kim,38,F,N,Y,0,404521.12,521,Unknown,1,0,33507.87,130416,29,911,0,0,0
CST_164736,McAllister,35,F,N,Y,0,222113.41,2734,Laborers,2,0,23688.72,84651.61,65,793,0,0,0
CST_117397,Alister Bull,23,M,Y,N,1,168758.78,1170,Drivers,3,1,46414.14,18338.1,41,873,0,0,0
CST_125112,Michelle Martin,42,F,N,Y,2,203095.94,1008,Accountants,4,1,27877.92,42625.87,37,652,0,0,0
CST_157041,Younglai,47,F,Y,Y,0,229941.98,890,Laborers,2,0,35236.76,31785.41,8,672,0,0,0
CST_115104,Bernie Woodall,29,F,N,Y,0,305637.13,3698,Accountants,2,0,47744.14,54939.21,76,679,0,0,1
CST_114418,Steven Norton,48,M,N,N,0,404872.04,1069,Unknown,2,0,55884.53,87666.52,86,832,0,0,0
CST_148071,Saphir,36,F,N,Y,0,133094.64,365252,Unknown,2,0,48872,19315.99,16,878,0,0,0
CST_151454,Lawder,38,F,N,Y,0,201329.88,394,Unknown,1,0,14245.71,42547.42,49,878,0,0,0
CST_153999,Vlastelica,44,F,Y,Y,0,288939.72,3399,Managers,2,0,40643.29,84300.03,1,668,0,0,0
CST_101394,en Berkowitz,38,M,Y,Y,0,127413.13,365246,Unknown,2,0,37395.51,14918.65,1,677,0,0,0
CST_154498,Bruce,52,F,N,N,0,237336.02,365246,Unknown,2,0,28806.82,35131.15,71,900,0,0,0
CST_105496,Alexei Oreskovic,37,F,N,Y,0,146822.99,365248,Unknown,2,0,29898.87,41555.18,85,669,0,0,1
CST_122070,Karey Wutkowski,45,F,N,Y,0,169590.9,365242,Unknown,2,0,23343.11,35010.41,28,750,0,0,0
CST_159480,Altmeyer,28,F,N,Y,1,138524.56,846,Laborers,3,0,11326.79,28196.13,11,708,0,0,0
CST_153214,Valetkevitch,45,F,N,Y,1,115782.39,3748,Cleaning staff,3,1,19583.89,18151.45,69,690,0,0,0
CST_161043,McLeod,53,M,N,N,0,164076.93,365251,Unknown,2,0,60117.06,55539.58,41,869,0,0,0
CST_129031,Luke,32,F,N,Y,0,86556.17,365243,Unknown,2,0,8877.38,13661.49,21,911,0,0,0
CST_164012,Nickel,31,M,Y,N,0,175963.87,3388,Core staff,2,0,38238.32,40469.62,75,661,0,0,1
CST_149450,Rampton,44,F,N,N,0,182292.18,5933,High skill tech staff,2,0,51326.79,39754.31,88,752,0,0,0
CST_160402,Aloisi,33,M,Y,Y,1,415430.38,1653,Managers,3,1,66388.18,52146.38,10,875,0,0,0
CST_164585,Prodhan,44,F,N,Y,0,362426.71,365242,Unknown,1,0,59103.77,62026.99,98,827,0,0,0
CST_142278,Clement,44,M,Y,Y,0,292698.54,111,Drivers,2,0,55389.6,39952.35,13,882,0,0,0
CST_161659,Tan,51,M,N,N,2,119027.57,4722,Laborers,4,0,33402.78,23012.01,95,616,1,1,1
CST_108653,Kelvin Soh,55,F,N,Y,0,79786.24,2464,Sales staff,2,0,18365.86,17800.86,48,817,0,0,0
CST_163157,Brown,55,F,N,N,0,128618.62,148,Unknown,1,1,8489.26,42977.92,94,811,0,0,0
CST_142178,Andrew,42,F,Y,N,0,220128.44,3861,Laborers,2,0,35533.18,71773.66,87,681,0,0,0
CST_147621,Lash,23,F,N,Y,0,86658.37,1293,Sales staff,2,0,16901.83,18923.21,4,674,0,0,0
CST_111186,Poornima Gupta,39,M,N,Y,0,145134.93,365249,Unknown,1,0,7577.49,48308.14,22,663,0,0,0
CST_137266,Karen,35,F,N,N,0,85764.76,365252,Unknown,1,0,22745.91,27331.49,20,804,0,0,0
CST_135223,Edward,28,F,N,Y,1,141734.28,2734,Sales staff,3,0,39362.61,27117.49,69,921,0,0,0
CST_153906,Jonas,24,F,N,Y,0,231541.84,2213,Medicine staff,2,0,35641.92,81474.3,51,749,0,0,0
CST_106704,Anna Louie,32,M,N,Y,0,74420.18,5371,Managers,1,0,11228.9,10768.36,84,729,0,0,0
CST_162154,Krasny,46,F,N,Y,0,139634.32,5902,Medicine staff,2,0,35081.12,15495.15,94,698,0,0,1
CST_119562,David Henry,53,M,N,N,0,365594.07,3204,Drivers,2,1,76179.35,133050.72,80,849,0,0,0
CST_111314,Martinne Geller,30,F,N,Y,0,238323.29,1375,Medicine staff,1,1,22469.01,24479.94,41,653,0,0,0
CST_132492,Edward,45,F,Y,Y,0,155456.08,304,Laborers,2,0,51663.17,33050.05,19,896,0,0,0
CST_112786,Susan Taylor,28,F,Y,Y,0,222465.76,1448,Accountants,2,1,49744.63,33927.09,67,849,0,0,0
CST_155137,Bart,39,F,N,Y,0,124604.73,365246,Unknown,1,0,26790.09,17956.22,91,797,0,0,0
CST_109711,Karl Plume,42,F,Y,Y,3,142557.79,395,Laborers,5,1,35970.74,15954.15,90,826,0,0,0
CST_157524,Roychoudhury,32,M,N,Y,0,368178.61,119,Laborers,2,0,27567.3,61830.2,49,940,0,0,0
CST_157298,Baltimore,25,F,N,N,1,96433.96,2070,Laborers,3,0,22949.9,17448.79,31,915,0,0,0
CST_165681,Faulconbridge,46,F,N,Y,0,162383.73,365242,Unknown,1,0,31375.17,54298.33,7,932,0,0,0
CST_124570,Lynch,52,F,N,Y,0,180517.88,365249,Unknown,1,0,27849.98,28066.48,21,728,0,0,0
CST_149774,Adegoke,28,F,N,Y,0,99591.9,365242,Unknown,2,0,33173.8,15991.04,44,773,0,0,0
CST_114549,Clara Ferreira-Marques,33,F,N,Y,0,172935.35,365249,Unknown,2,0,70685.38,27519.53,30,812,0,0,0
CST_124930,Greg Roumeliotis,40,F,N,N,0,113573.95,365249,Unknown,1,0,15152.69,25837.54,67,791,0,0,0
CST_159754,Palmer,29,F,N,Y,1,741907.38,1102,Core staff,3,0,62478.75,245438.32,93,808,0,0,0
CST_105837,Emily Flitter,47,F,N,Y,0,342045.14,1781,Laborers,2,0,18108.37,98050.12,5,826,0,0,0
CST_117125,raden Reddall,48,M,N,Y,0,204814.43,1971,Core staff,2,0,29341.35,36475.61,18,676,0,0,0
CST_132856,Sarah,45,M,Y,Y,0,136343.74,9903,Laborers,2,0,27050.99,49463.2,31,816,0,0,0
CST_155237,Goy,33,M,N,Y,0,118867.99,135,Cooking staff,1,0,4990.29,28131.12,87,700,0,0,0
CST_133342,Nate,40,F,N,Y,0,222554.69,3913,Sales staff,1,0,25012.48,47069.24,43,694,0,0,0
CST_165705,Brettell,54,M,N,Y,0,145327.61,755,Laborers,2,1,24687.93,25477.88,48,716,0,0,0
CST_163589,Griswold,32,M,Y,Y,0,177375.66,107,Security staff,2,0,69452.01,33935.02,44,932,0,0,0
CST_140581,Ryan,33,F,Y,Y,0,373180.68,1151,Core staff,2,0,49320.7,76839.49,32,757,0,0,0
CST_148028,Emmott,37,F,N,Y,0,203418.96,7462,Core staff,1,0,19817.93,42444.75,43,729,0,0,0
CST_106442,Sumeet Chatterjee,48,M,Y,N,2,239862.93,228,Drivers,4,0,31151.68,71303.62,86,839,0,0,0
CST_117953,Angela Moon,26,M,N,Y,0,195504.32,365245,Unknown,1,0,44732.78,48825.99,90,862,0,0,0
CST_116699,Luke Baker,39,M,Y,Y,2,170036.2,2067,Drivers,3,0,28063.93,22245.67,87,860,0,0,0
CST_104246,Mirna Sleiman,25,M,N,Y,0,147715.54,573,Low-skill Laborers,2,1,31179.02,32655.35,31,684,0,0,0
CST_100839,Helen Massy-Beresford,35,M,N,N,,217161.48,1813,Laborers,1,0,37784.75,58207.95,88,670,0,0,1
CST_127091,correspondent,50,F,N,N,1,122917.12,1874,Laborers,2,0,17014.51,48012.76,79,569,1,1,1
CST_101574,Liana B.,52,M,N,N,0,245283.36,365246,Unknown,2,0,26181.52,75437.17,98,689,0,0,1
CST_109719,Gilbert Reilhac,43,F,Y,Y,0,452230.51,3857,Unknown,2,0,63760.29,162911.53,91,835,0,0,0
CST_133087,Charlie,46,M,Y,Y,1,399402.07,1328,Laborers,3,1,44697.47,78186.74,30,753,0,0,0
CST_149129,Strupczewski,23,F,N,N,0,249549.83,751,Sales staff,2,0,56792.29,81917.82,69,756,0,0,0
CST_145946,Alonso,43,M,Y,Y,0,163604.08,150,Laborers,2,1,68774.5,23957.59,10,833,0,0,0
CST_138599,Martinne,33,F,Y,Y,0,129706.68,841,Cleaning staff,1,0,25092.78,45719.35,30,808,0,0,0
CST_115460,Kaori Kaneko,37,F,N,Y,2,232351.11,987,Managers,4,0,52611.33,42538.73,4,842,0,0,0
CST_102155,Deepa Seetharaman,53,F,N,N,0,201235.46,3636,Sales staff,2,0,36538.53,40088.9,84,660,0,0,0
CST_148167,A.,54,F,Y,Y,0,101414.64,365241,Unknown,1,0,30263.31,17254.57,23,710,0,0,0
CST_102421,Alistair Barr,48,F,N,Y,0,151562.88,705,Cooking staff,2,1,34175.81,35071.87,14,849,0,0,0
CST_149304,McBride,54,M,Y,N,3,368138.18,2260,Unknown,5,0,78707.72,125416.89,99,709,0,0,0
CST_151422,Vukmanovic,42,F,Y,Y,0,143689.97,785,Drivers,2,0,23920.6,22502.59,95,918,0,0,0
CST_132774,Adam,46,F,N,Y,1,228810.26,6364,Laborers,3,0,48679.27,52820.27,51,939,0,0,0
CST_104454,Ilona Wissenbach,49,F,N,N,0,124907.64,5097,Sales staff,1,0,8828.79,19824.69,41,796,0,0,0
CST_107213,Nicholas Vinocur,54,F,N,Y,0,170138.33,1396,High skill tech staff,2,1,16753.48,26286.87,94,939,0,0,0
CST_145858,Jessica,41,F,N,N,0,2408259.11,4232,Unknown,2,0,82413.22,610931.7,2,808,0,0,0
CST_102058,Dave Clarke,31,F,N,Y,0,118434.56,4039,Private service staff,2,0,19641.32,43359.26,27,867,0,0,0
CST_112561,Aruna Viswanatha,29,F,N,Y,0,132841.07,256,Laborers,2,1,63483.23,34022.52,13,694,0,0,0
CST_141233,Adam,40,F,N,N,0,98451.55,365248,Unknown,1,0,14697.47,16906.8,35,692,0,0,0
CST_156203,Haynes,47,M,Y,N,,272632.39,183,Laborers,1,1,81208.24,43405.28,98,812,0,0,0
CST_105633,Koh Gui,41,M,N,Y,1,109009.58,542,Drivers,3,1,17453.35,33753.25,10,905,0,0,0
CST_148560,Miles,24,F,N,Y,0,130377.79,595,Sales staff,1,0,25470.56,20692.43,81,874,0,0,0
CST_160166,Wohl,25,F,Y,Y,2,97578.59,4456,Cooking staff,4,0,34303.42,16818.99,14,943,0,0,0
CST_107210,Luke Baker,33,F,N,Y,0,204808.22,365242,Unknown,2,0,24476.66,55445.37,79,814,0,0,0
CST_158555,Saphir,28,F,N,Y,0,135720.6,365245,Unknown,2,0,24270.6,27189.13,91,761,0,0,0
CST_130953,James,44,F,,Y,0,111048.18,3679,Accountants,2,1,33388.43,25784.93,88,928,0,0,0
CST_147564,MacLellan,43,F,N,Y,0,67109.43,365247,Unknown,2,0,22795.34,14518.8,60,841,0,0,0
CST_116971,Martinne Geller,33,F,N,Y,0,79333.57,523,Unknown,1,0,13161.51,20924.2,9,660,0,0,0
CST_108889,Jatindra Dash,23,F,N,Y,2,100803.64,2137,Sales staff,4,0,,15871.78,12,823,0,0,0
CST_165638,Sassard,29,F,N,N,0,429394.55,741,Accountants,2,1,46933.49,158039.92,72,572,1,1,1
CST_120970,", Global",32,F,N,N,0,147479.1,3051,Unknown,1,0,13543.5,20909.92,29,937,0,0,0
CST_165741,J.,28,M,N,Y,1,145638.59,2645,Laborers,3,0,35714.11,17842.45,73,661,0,0,0
CST_125039,Qing,55,M,Y,Y,2,150874.88,2588,Cooking staff,4,0,32983.46,36754.97,52,879,0,0,0
CST_163237,Prezioso,44,F,N,Y,0,47011.26,365244,Unknown,2,0,33743.79,10398.49,51,825,0,0,0
CST_140821,Deepa,34,M,Y,Y,1,122838.59,2405,Unknown,3,1,12756.59,15757.72,61,805,0,0,0
CST_147148,Leong,26,F,N,Y,0,201369.95,2461,Laborers,2,0,16341.43,63062.15,65,839,0,0,0
CST_122514,Karolin Schaps,28,F,N,Y,2,72294.15,350,Cleaning staff,4,0,24095.29,14660.51,31,885,0,0,0
CST_154406,Palmer,28,F,N,N,0,140092.45,3742,Unknown,2,0,41782.91,35375.98,71,688,0,0,0
CST_125594,Paul Ingrassia,32,M,Y,N,0,265618.9,460,Laborers,2,1,18774.53,54257.84,36,857,0,0,0
CST_152255,Barrera,32,F,Y,Y,0,188219.7,365245,Unknown,2,0,45895.53,31544.01,40,673,0,0,0
CST_154799,Campos,34,F,N,Y,0,132269.15,365241,Unknown,2,0,12375.58,20935.94,54,766,0,0,0
CST_110848,Jan Schwartz,26,M,Y,Y,0,501456.88,3394,Managers,2,0,20596.88,165371.56,22,769,0,0,0
CST_103051,Mike Dolan,50,F,N,Y,0,134865.33,269,Medicine staff,2,0,16196.31,28886.87,22,851,0,0,0
CST_144670,Bernie,31,F,N,N,0,195358.31,365244,Unknown,2,0,28497.56,24430.25,98,867,0,0,0
