customer_id,name,age,gender,owns_car,owns_house,no_of_children,net_yearly_income,no_of_days_employed,occupation_type,total_family_members,migrant_worker,yearly_debt_payments,credit_limit,credit_limit_used(%),credit_score,prev_defaults,default_in_last_6months,credit_card_default
CST_150009,Br,31,F,N,N,0,56386.27,901,Sales staff,1,0,14232.1,9506.19,63,663,0,0,0
CST_138592,Stanley,54,M,Y,Y,1,564953.35,1189,Managers,3,0,66619.84,178607.36,56,715,0,0,0
CST_146906,Slodkowski,34,M,Y,Y,0,237196.79,613,Laborers,2,0,33751.91,87644.93,48,758,0,0,0
CST_112183,Emi Emoto,37,F,N,Y,0,101849.21,4020,Laborers,1,0,15223.15,18195.42,22,657,0,0,0
CST_138505,Sarah,52,F,N,Y,0,137523.74,2263,Cooking staff,1,0,43048.31,22586.98,25,762,0,0,0
CST_110157,Jessica Toonkel,31,F,N,Y,0,349280.73,365246,Unknown,2,0,46639.96,69898.13,62,680,0,0,0
CST_156080,Sibonney,44,F,Y,Y,0,105549.69,137,Unknown,2,0,44932.08,31970.39,2,783,0,0,0
CST_112464,Rhys Jones,43,F,N,N,0,147479.85,365241,Unknown,1,0,15926.4,21274.48,7,895,0,0,0
CST_122190,Sven Egenter,48,M,Y,Y,0,217104.81,,Sales staff,2,0,24442.35,33894.6,35,799,0,0,0
CST_123164,Deepa Seetharaman,50,F,N,Y,1,166812.48,699,Core staff,3,1,31874.81,32097.66,48,864,0,0,0
CST_159092,Temple-West,42,F,N,Y,2,341709.78,1845,Unknown,4,0,36381.87,83641.8,6,795,0,0,0
CST_164400,Miedema,33,F,N,N,0,73273.01,1238,Managers,2,0,26971.14,23804.85,97,800,0,0,0
CST_143057,Nichola,29,M,Y,N,0,296030.53,883,Drivers,2,0,16312.24,99164.61,87,715,0,0,0
CST_127490,Michelle Conlin,52,F,N,Y,1,97793.86,562,Core staff,3,0,11504.45,11329.5,97,772,0,0,0
CST_149101,Beasley,37,F,N,Y,1,223920.1,1589,Core staff,3,1,27541.06,37812.33,93,657,0,0,1
CST_118113,Valerie Volcovici,30,F,N,Y,1,464831.73,3824,Managers,2,0,22484.94,108104.45,81,921,0,0,0
CST_162024,Raymond,55,M,N,N,0,154519.15,5218,Laborers,2,0,36535.76,41209.09,45,719,0,0,0
CST_161653,Seetharaman,39,F,N,Y,0,157148.36,735,Core staff,1,0,33971.76,46021.39,21,911,0,0,0
CST_131931,Matt,54,F,N,N,0,99966.89,9598,Unknown,2,0,26080.8,33964,97,670,0,0,0
CST_134426,Alastair,24,M,Y,Y,1,251806.5,827,Unknown,3,1,,41934.38,69,752,0,0,0
CST_129390,Robert,24,F,N,Y,0,121899.86,1816,Sales staff,1,0,16374.35,22333.14,4,657,0,0,0
CST_159208,Jittapong,35,M,Y,N,0,50688.8,365245,Unknown,2,0,12628.46,19093.1,80,732,0,0,0
CST_127799,Swetha Gopinath,47,F,Y,N,0,81476.74,3522,High skill tech staff,2,0,14031.47,28538.4,98,918,0,0,0
CST_133581,Chuck,50,M,N,Y,2,73919.14,2654,Laborers,4,0,15972.1,9554.27,58,755,0,0,0
CST_129032,or,37,M,N,Y,0,218164.41,1368,Core staff,2,0,24683.8,27636.58,8,885,0,0,0
CST_148554,Haynes,27,F,N,N,0,200629.04,365243,Unknown,2,0,25777.03,49375.83,73,892,0,0,0
CST_119608,Soham Chatterjee,35,M,Y,Y,1,283478.72,714,Drivers,3,0,67500.95,42005.22,70,548,2,0,1
CST_117296,Frank Siebelt,41,F,Y,Y,2,176661.15,2291,Unknown,4,0,29490.74,44718.27,56,687,0,0,0
CST_136323,Liana,33,F,N,Y,2,136559.9,2802,Laborers,,0,14146.65,17098.23,40,878,0,0,0
CST_110472,Jilian Mincer,28,M,N,Y,0,139118.95,1384,Drivers,2,0,31775.22,16648.08,58,812,0,0,0
CST_150262,Campos,53,M,Y,Y,2,464506.92,5031,Laborers,4,0,68315.1,89020.53,86,731,0,0,0
CST_136094,Emily,46,F,N,Y,0,280203.56,2960,Sales staff,1,0,51762.76,44175.12,63,926,0,0,0
CST_165014,Saphir,52,F,N,Y,0,168778.37,365251,Unknown,2,0,23138.62,49180.84,86,657,0,0,0
CST_106952,Fiona Ortiz,55,F,Y,Y,0,165671.55,11699,Drivers,2,0,40464.14,25335.45,80,827,0,0,0
CST_148671,Wachtel,41,M,Y,Y,0,173418.65,1258,Unknown,2,1,15827.05,27630.54,87,787,0,0,0
CST_138957,Pedro,35,F,N,Y,1,190555.69,1867,Core staff,3,0,51005.68,31664.06,35,671,0,0,0
CST_147177,Wroughton,43,F,N,Y,0,192353.57,9081,Secretaries,2,0,50994.14,28539.51,49,671,0,0,0
CST_151210,Jonas,32,F,N,N,1,362270.8,910,Unknown,2,1,26900.56,86043.3,36,654,0,0,0
CST_114277,Jonathan Stempel,36,M,Y,N,0,71981.68,3634,Drivers,2,0,27986.67,18540.76,99,857,0,0,0
CST_157180,Matt,53,M,Y,N,0,242432.52,8060,Laborers,1,0,50562.57,96749.72,81,822,0,0,0
CST_122694,Michael Erman,51,F,N,N,0,224372.3,135,Core staff,2,0,38200.19,67226.5,17,882,0,0,0
CST_141622,Lucia,25,F,N,N,2,142977.72,6816,Laborers,4,0,28015.84,27383.07,98,938,0,0,0
CST_118737,Stefano Bernabei,48,M,N,Y,0,502312.33,610,Managers,1,0,37666.42,75529.76,76,910,0,0,0
CST_137047,t,33,F,N,Y,2,140316.91,3204,Accountants,4,0,32416.98,23161.34,42,935,0,0,0
CST_150839,Wachtel,30,F,N,Y,0,97549.15,365247,Unknown,2,0,27047.81,35824.81,0,671,0,0,0
CST_142067,Carolyn,29,F,N,Y,0,222230.63,365246,Unknown,1,0,48929.97,26993.27,66,888,0,0,0
CST_112280,Laura Noonan,50,F,Y,N,0,93581,365248,Unknown,2,0,32807.44,9710.58,10,803,0,0,0
CST_164583,Oreskovic,42,F,N,Y,1,128586.12,1864,Sales staff,3,0,16499.07,43717.12,72,684,0,0,0
CST_122153,Edward Krudy,51,F,N,N,0,178383.22,7781,Core staff,2,0,36005.71,56812.33,77,623,1,1,1
CST_127183,Lynch,23,F,N,N,0,158921.5,2273,High skill tech staff,2,1,40552.32,25070.13,54,868,0,0,0
CST_162249,Guillaume,43,F,N,Y,0,128199.24,874,Laborers,2,0,23415.94,21398.58,72,828,0,0,0
CST_150631,Lopez,28,F,Y,Y,0,152706.66,8304,Laborers,2,0,52209.02,49245.68,27,865,0,0,0
CST_142936,Can,43,F,Y,Y,0,122633.57,514,Sales staff,2,0,20639.25,36452.5,93,738,0,0,0
CST_160546,Rinke,24,M,N,Y,1,288947.49,181,Managers,3,0,77158.72,112209.83,40,826,0,0,0
CST_106622,Dmitry Zhdannikov,42,M,Y,Y,0,173061.66,365248,Unknown,2,0,33162.43,38342.07,58,858,0,0,0
CST_126711,Antoni Slodkowski,43,F,Y,Y,0,123687.28,2468,Sales staff,2,1,33540.23,24020.54,95,682,0,0,1
CST_149983,R,33,F,N,Y,0,152677.79,365246,Unknown,2,0,28268.73,20900.95,67,888,0,0,0
CST_153404,Brown,43,M,Y,Y,0,128058.65,312,Laborers,2,0,24878.34,25695.68,6,878,0,0,0
CST_126295,Andreas Cremer,42,M,Y,Y,0,224769.69,96,Medicine staff,1,0,53655.26,33734.88,51,854,0,0,0
CST_117433,Alexei Oreskovic,48,M,Y,Y,0,191226.09,1406,Drivers,1,0,27451.26,57608.96,8,744,0,0,0
CST_163715,Nicolaci,54,M,N,Y,0,233365.93,1081,Security staff,1,1,78601.93,54107.74,87,825,0,0,0
CST_100380,Martinne Geller,48,F,N,Y,0,745053.06,1484,High skill tech staff,2,0,64200.34,158717.22,25,720,0,0,0
CST_120251,", Global",44,F,Y,Y,1,98274.03,641,Sales staff,3,0,16338.21,25682.39,33,870,0,0,0
CST_102373,Mark Potter,34,M,Y,Y,2,214701.51,802,Managers,4,1,34169.95,63797.02,88,755,0,0,0
CST_133895,Alastair,23,M,N,N,1,146195.1,182,Laborers,3,1,30576.7,30811.39,48,783,0,0,0
CST_120070,Nick Brown,23,M,Y,N,1,212047.38,3595,Core staff,3,1,18708.68,66907.05,99,510,1,0,1
CST_148659,Hepher,28,F,Y,Y,0,121420.93,365247,Unknown,2,0,25198.9,16484.96,11,878,0,0,0
CST_113852,Doug Palmer,35,M,Y,N,1,420589.81,62,Managers,3,1,17287.39,105328.9,38,668,0,0,0
CST_161277,Stephenson,51,F,N,Y,0,454688.87,1703,Managers,2,1,54480.68,101404.43,18,764,0,0,0
CST_102412,Huw Jones,46,F,N,N,0,142462.98,8211,High skill tech staff,2,1,55957.21,51236.94,80,762,0,0,0
CST_112798,Rachel Armstrong,40,M,Y,Y,0,302469.34,4009,Drivers,2,0,37260.45,96529.89,23,788,0,0,0
CST_129243,Tim,54,F,Y,Y,0,125512.92,825,Core staff,2,0,37843.17,45718.6,8,783,0,0,0
CST_138912,Karen,55,F,N,Y,0,124832.8,2646,Private service staff,2,1,27935.07,32016.16,87,936,0,0,0
CST_161513,Wagstaff,52,F,,Y,0,126524.21,787,Laborers,1,0,21919.59,16240.38,46,762,0,0,0
CST_131944,Farah,43,F,N,N,0,155167.71,365248,Unknown,2,0,19303.43,33425.29,81,767,0,0,0
CST_129574,Kiyoshi,24,M,N,N,0,82124.58,2290,Core staff,2,1,43356.6,23080.65,84,927,0,0,0
CST_130562,Tommy,25,M,N,Y,1,300467.87,989,Laborers,3,1,25953.61,98999.81,19,763,0,0,0
CST_105068,Tom Bergin,45,F,N,Y,0,121461.06,9296,Core staff,2,0,40130.62,33691.06,64,745,0,0,0
CST_137057,Ronald,50,F,Y,N,0,338211.36,1635,High skill tech staff,2,0,62614.16,44388.21,39,755,0,0,0
CST_153717,Scrutton,49,F,N,Y,0,178319.13,365251,Unknown,2,0,47604.27,35472.33,53,768,0,0,0
CST_110144,Jessica Wohl,50,F,N,N,0,234702.45,262,Accountants,1,0,30933.16,52651.91,2,726,0,0,0
CST_102386,Luke Baker,48,F,N,Y,0,99477.61,365245,Unknown,1,0,28372.68,19356.98,97,846,0,0,0
CST_154170,Ferreira-Marques,43,M,N,N,0,259253.04,820,Laborers,2,0,43825.83,72073.05,6,778,0,0,0
CST_142799,Valerie,44,M,Y,N,0,132504.92,216,Laborers,2,0,23302.22,36101.26,58,736,0,0,0
CST_117669,Erik dela,52,F,N,Y,0,89884.44,1121,Core staff,2,1,9616.82,23809.57,77,807,0,0,0
CST_154984,Plumb,32,F,N,Y,0,212858.07,2951,High skill tech staff,2,0,29130.24,28895.64,55,680,0,0,0
CST_140510,Danilo,26,F,N,Y,0,255252.09,1551,Core staff,2,0,24338.97,55367,18,940,0,0,0
CST_153835,Shalal-Esa,46,F,N,Y,0,229236.86,843,Unknown,1,0,39905.58,41774.94,87,662,0,0,0
CST_125575,Matt Scuffham,53,F,N,Y,0,262873.15,2540,Sales staff,2,0,6739.25,55289.22,12,721,0,0,0
CST_164677,Donnellan,45,F,N,Y,2,194988.47,5988,High skill tech staff,4,0,42490.07,68837.54,49,685,0,0,0
CST_100462,Jessica Toonkel,45,M,N,N,0,132936.89,8004,Laborers,2,0,10118.32,33967.82,33,677,0,0,0
CST_140613,Michael,42,F,N,N,0,208551.87,4838,Core staff,2,1,22947.75,26099.37,16,773,0,0,0
CST_151914,Barrera,23,M,Y,N,0,260327.02,2530,Managers,1,0,27031.6,26832.79,93,682,0,0,1
CST_157890,Shirbon,45,M,Y,Y,0,299895.25,1457,Laborers,2,1,37710.43,53021.14,71,694,0,0,1
CST_158451,Hetzner,23,F,N,Y,0,206720.51,5331,Medicine staff,2,0,41253.56,56456.95,2,841,0,0,0
CST_113540,Jonathan Stempel,30,F,N,N,0,146778.15,951,Unknown,1,0,29184.65,40169.5,0,795,0,0,0
CST_154779,Ando,55,F,N,Y,0,108050.72,470,Unknown,2,1,15529.51,13781.37,77,654,0,0,0
CST_101151,Tom Miles,38,F,N,N,0,106282.25,1740,Laborers,2,0,38519.82,18619.63,70,879,0,0,0
CST_124895,Alwyn Scott,47,M,Y,N,2,428147.98,2230,Sales staff,4,1,40565.84,140372.36,71,690,0,0,1
CST_106718,Sven Egenter,51,F,N,N,0,270441.41,365248,Unknown,2,0,56739.77,59326.42,99,892,0,0,0
CST_163937,Santa,43,F,N,Y,2,113029.27,7972,Secretaries,4,0,12734.65,38475.3,25,814,0,0,0
CST_116246,Rhys Jones,28,F,N,Y,0,277788.24,2119,Managers,2,0,41941.75,97316.87,7,702,0,0,0
CST_153688,Flaherty,26,F,Y,N,0,361314.33,3105,Unknown,2,0,60874.62,82742.94,51,689,0,0,0
CST_151797,Hirschler,54,F,N,N,1,263882.06,1020,Accountants,3,1,29171.97,83049.99,57,734,0,0,0
CST_117589,Clara Ferreira-Marques,27,F,N,Y,1,314258.56,4254,Managers,3,0,48446.32,46826.58,55,848,0,0,0
CST_146454,Diane,51,F,N,Y,0,76696.57,592,High skill tech staff,2,0,17517.36,14578.99,51,650,0,0,0
CST_110991,Lisa Richwine,29,F,Y,Y,0,142476.71,1794,Laborers,2,1,27747.14,38700.38,87,880,0,0,0
CST_107361,Marilyn Gerlach,44,F,N,Y,3,88852.27,2274,Laborers,5,1,14960.51,14544.19,26,809,0,0,0
CST_113518,David Henry,32,M,N,N,0,114574.59,748,Drivers,2,1,32738.43,27351.96,30,667,0,0,0
CST_155557,Strupczewski,33,F,N,N,0,199395.15,786,Accountants,2,0,22850.51,66776.26,83,783,0,0,0
CST_139842,Deepa,30,M,N,Y,0,238012.73,2475,Drivers,2,0,48117.65,29783.71,64,896,0,0,0
CST_118920,Alex Lawler,33,M,N,Y,0,447471.07,365244,Unknown,1,0,32274.88,47940.84,3,797,0,0,0
CST_147343,Spicer,29,F,N,Y,0,175763.24,365246,Unknown,2,0,39679,22516.63,56,912,0,0,0
CST_162290,Thomas,31,M,Y,Y,0,202457.59,1212,Drivers,2,0,40251.64,72769.09,43,772,0,0,0
CST_117388,Polina Devitt,53,F,N,N,0,100396.23,2391,Unknown,1,0,22345.97,35513.55,32,654,0,0,0
CST_137309,Philip,45,M,Y,Y,1,213717.03,1529,Sales staff,3,0,47998.62,30233.07,8,700,0,0,0
CST_145394,Francesco,42,F,N,N,0,213552.54,976,Accountants,1,0,26137.85,41430.28,13,741,0,0,0
CST_102358,Claire Davenport,37,F,N,N,0,198230.32,1932,Sales staff,2,1,24595.57,38236.63,20,796,0,0,0
CST_121767,da Costa,38,M,Y,N,0,190646.99,900,Laborers,2,1,39118.22,38570.97,23,819,0,0,0
CST_164073,Osborn,28,M,N,Y,0,76866.12,8206,Drivers,2,0,11391.53,10258.67,88,730,0,0,0
CST_146259,Siva,30,M,N,N,0,97722.81,144,Drivers,2,1,28620.44,23095.15,74,846,0,0,0
CST_131175,arry,44,F,N,Y,1,167518.32,2386,Accountants,3,0,33644.71,24664.68,15,835,0,0,0
CST_123017,Jed Horowitz,25,F,N,Y,0,73392.95,365247,Unknown,2,0,27851.59,23883.67,88,673,0,0,0
CST_132582,en,26,F,N,Y,1,128716.43,3981,Sales staff,3,0,15336.41,24086.57,69,706,0,0,0
CST_110875,George Georgiopoulos,36,F,Y,Y,0,191425.24,534,Laborers,2,0,49500.25,45073.41,84,717,0,0,0
CST_129147,Luke,23,M,Y,Y,1,241397.93,1642,Laborers,3,0,30842.63,62838.88,83,859,0,0,0
CST_158868,Klayman,44,F,N,N,0,109142.76,1670,Unknown,1,0,25383.88,27971.95,94,846,0,0,0
CST_155954,Breidthardt,45,F,N,N,0,295550.91,230,Unknown,2,0,16913.19,53529.68,47,935,0,0,0
CST_143206,Neil,30,F,N,Y,0,278761.75,365243,Unknown,2,0,36655.69,49270.15,11,774,0,0,0
CST_157525,Rahadiana,43,M,N,Y,0,121463.28,1227,Cooking staff,1,0,33812.62,34881.74,72,795,0,0,0
CST_147537,Hirata,55,F,N,Y,0,144766.49,2808,Medicine staff,2,0,12174.43,15661.73,84,757,0,0,0
CST_144287,N,40,F,N,Y,0,61929.79,365240,Unknown,2,0,28300.16,12005.07,66,689,0,0,0
CST_129279,Ryan,30,F,N,Y,2,110051.8,1902,Core staff,4,0,38132.09,25904.39,56,721,0,0,0
CST_150642,Vellacott,26,M,Y,Y,0,133392.03,675,Drivers,1,1,36492.04,38882.88,92,579,1,1,1
CST_113688,Rhys Jones,55,F,Y,Y,0,72588.98,718,Sales staff,2,0,18447.28,16150.33,91,680,0,0,1
CST_108764,Soyoung Kim,43,M,Y,N,1,316839.54,1449,Drivers,2,0,25805.89,56044.67,32,825,0,0,0
CST_159640,Jacobs,54,F,N,Y,0,230376.98,4666,Managers,1,0,36094.87,34075.48,74,833,0,0,0
CST_161962,Bergin,31,F,N,Y,0,336651.75,150,Unknown,1,0,37938.28,76634.21,44,708,0,0,0
CST_131723,Rick,53,F,N,N,2,52316.03,1057,Unknown,4,0,8862.95,7079.03,93,765,0,0,0
CST_110535,Sarah White,34,F,Y,Y,1,192209.79,9340,HR staff,2,0,19140.48,47899.49,82,681,0,0,0
CST_125741,Leika Kihara,39,F,,Y,,107642.5,1191,Core staff,2,0,38346.22,11302.67,26,708,0,0,0
CST_124936,Marja Novak,30,M,Y,Y,2,175104.56,,Drivers,4,1,31960.46,23499.39,18,850,0,0,0
CST_132077,Peg,45,M,Y,N,0,169389.87,776,Laborers,2,1,18457.27,47930.87,72,865,0,0,0
CST_162145,Mortimer,29,M,Y,Y,1,141505.93,1678,Core staff,3,0,23137.83,29235.8,1,719,0,0,0
CST_150661,Oreskovic,45,M,N,N,0,439087.92,916,Laborers,2,0,25180,148879.18,2,859,0,0,0
CST_137985,Alan,33,F,Y,Y,0,158705.99,4529,Core staff,2,0,72142.66,19440.38,77,897,0,0,0
CST_146615,Lisa,42,F,N,Y,0,166667.44,365247,Unknown,2,0,35039.18,29599.41,72,701,0,0,0
CST_158854,Hornby,41,M,Y,Y,0,223457.22,365245,Unknown,2,0,58325.01,73164.28,6,684,0,0,0
CST_154861,Lange,23,F,N,Y,0,120783.02,366,Cooking staff,2,0,11241.37,15343.2,54,859,0,0,0
CST_108133,Dinesh Nair,53,F,Y,Y,1,592043.2,2250,Unknown,3,0,74435.25,88328.95,4,766,0,0,0
CST_102343,James Regan,55,M,N,Y,1,216100.48,2274,Drivers,3,1,25155.74,28855.36,27,707,0,0,0
CST_138048,Angela,43,F,N,Y,0,194472.12,365250,Unknown,1,0,14462.24,36444.92,87,783,0,0,0
CST_151450,Levine,39,F,N,Y,0,124719.47,1510,Sales staff,2,1,19539.86,40825.86,29,873,0,0,0
CST_159597,Kubota,38,F,N,Y,0,199302.32,6585,Unknown,2,0,33224.82,22482.94,55,804,0,0,0
CST_154878,Nicolaci,32,M,N,N,0,167351.84,604,Unknown,1,1,11550.69,18861.54,40,900,0,0,0
CST_135248,Paul,42,F,N,Y,0,118395.74,2833,Accountants,2,0,22850.93,17456.55,44,716,0,0,0
CST_161862,Santa,26,F,N,Y,0,167394.32,5009,Unknown,1,0,25865.84,37296.29,97,661,0,0,0
CST_105713,Jessica Toonkel,47,F,N,N,0,265224.4,365246,Unknown,2,0,44217.34,44836.47,70,636,1,1,1
CST_107067,Soyoung Kim,45,F,Y,Y,0,350925.89,10752,Laborers,2,0,37836.92,111530.49,85,821,0,0,0
CST_137498,Carlos,52,F,N,N,0,170996.19,365240,Unknown,1,0,26875.39,37797.72,86,921,0,0,0
CST_147803,Rauch,44,F,N,N,0,128539.26,365252,Unknown,1,0,7271.65,34517.63,23,818,0,0,0
CST_133782,Tiziana,53,F,N,Y,1,367628.16,897,Laborers,3,0,34585.27,58910.5,34,741,0,0,0
CST_121050,Langi Chiang,35,M,N,Y,2,288754.61,485,Unknown,4,0,8470.03,40338.64,34,922,0,0,0
CST_147472,Chiang,50,F,Y,Y,1,133573.06,1821,Sales staff,3,0,25002.7,23632.58,7,813,0,0,0
CST_109113,Padraic Halpin,38,F,N,Y,0,62378.34,6591,Core staff,2,0,13507.42,13861.19,90,650,0,0,0
CST_120100,Elvina Nawaguna,48,M,Y,N,0,236460.55,1416,Managers,2,1,11820.26,63352.12,85,829,0,0,0
CST_108936,Catherine Bosley,43,F,Y,Y,1,315884.94,1390,Sales staff,3,0,22333.59,72310.13,60,675,0,0,0
CST_121218,Taiga Uranaka,39,F,N,Y,0,168409.08,1822,Laborers,2,0,28776.09,20664.03,2,773,0,0,0
CST_139857,Deepa,39,F,Y,Y,0,201011.2,365249,Unknown,2,0,33645.96,25116.26,54,900,0,0,0
CST_142202,Sinead,55,M,N,N,0,166403.25,2360,Security staff,2,0,32653.44,21646.46,40,850,0,0,0
CST_155359,Armstrong,36,F,N,Y,0,148239.82,2732,Secretaries,2,0,33179.35,36684.26,15,700,0,0,0
CST_102740,Emily Kaiser,41,F,N,Y,0,180436.1,1201,Cooking staff,2,1,66724.88,24248.11,82,810,0,0,0
CST_130708,Ransdell,35,F,N,Y,0,78990.22,365248,Unknown,2,0,15620.37,28641.44,30,814,0,0,0
CST_142566,Matt,28,M,N,N,2,232181.99,3650,Laborers,4,0,18122.49,63311.41,70,883,0,0,0
CST_102463,Clara Ferreira-Marques,31,F,N,Y,0,95307.27,365243,Unknown,1,0,8057.17,21138.47,52,796,0,0,0
CST_105908,Nadia Damouni,32,F,Y,Y,0,268265.8,3821,Managers,2,0,17869.24,32640.95,87,684,0,0,0
CST_113103,Katharina Bart,41,F,N,Y,0,197278.16,4344,High skill tech staff,2,0,48757.16,57162.38,77,825,0,0,0
CST_111717,Ben Hirschler,26,F,Y,N,0,145720.05,2902,Laborers,2,0,20278.66,28390.09,72,663,0,0,1
CST_108174,Tricia Wright,55,F,Y,N,1,197825.53,2225,Core staff,3,0,24434.55,33406.63,66,945,0,0,0
CST_122887,Yee Clare,27,F,N,N,1,122122.37,1821,Laborers,3,0,35155.51,43028.44,13,686,0,0,0
CST_126805,Baker,31,F,Y,Y,0,193536.51,1599,Unknown,2,1,43168.95,35777.19,73,626,1,1,1
CST_121706,Shalal-Esa David,29,F,N,Y,0,254862.32,,Managers,2,0,92248.28,48113.16,15,919,0,0,0
CST_121687,Oksana Kobzeva,29,F,N,Y,0,144651.15,1630,Medicine staff,2,0,12660.72,29805.62,58,926,0,0,0
CST_135415,Pascal,48,F,Y,Y,0,239591.62,4493,Managers,2,1,36587.33,28345.82,93,524,1,0,1
CST_124210,Matt Spetalnick,44,F,N,Y,1,165314.05,935,Sales staff,3,0,44355.17,28079.94,51,704,0,0,0
CST_125481,Mark Felsenthal,26,M,N,N,0,231677.13,9460,Laborers,2,0,27818.46,55034.6,1,817,0,0,0
CST_105234,Smita Madhur,50,F,Y,Y,1,143515.2,1457,Unknown,3,0,23262.88,34648.16,35,922,0,0,0
CST_158111,Sano,28,F,N,Y,0,171593.19,365240,Unknown,2,0,29027.95,21352,48,871,0,0,0
CST_117185,Poornima Gupta,46,F,Y,N,0,51264.9,10421,Medicine staff,2,1,18322.15,11429.02,54,874,0,0,0
CST_151048,McBride,37,F,N,N,0,191389.69,4088,Core staff,2,1,35635.06,23049.84,78,661,0,0,0
CST_151856,Frankel,24,F,N,N,0,63866.43,365242,Unknown,2,0,25499.16,20089.15,79,832,0,0,0
CST_152377,Rothacker,40,F,N,Y,0,316172.72,2028,Laborers,2,0,28070.8,37126.98,60,890,0,0,0
CST_150677,Noel,50,M,,N,0,152336.46,1605,Laborers,2,0,29306.64,30181.89,52,882,0,0,0
CST_151768,Bush,44,M,Y,N,3,109794.97,120,Laborers,5,0,11040.01,18982.26,27,748,0,0,0
CST_165301,Bergin,31,M,Y,Y,0,257422.53,267,Managers,1,0,44039.83,47475.71,34,798,0,0,0
CST_114533,Emily Flitter,39,F,N,Y,0,81082.9,365250,Unknown,2,0,19537.14,9053.95,83,819,0,0,0
CST_163993,Dmitracova,34,M,Y,Y,0,166275.53,2437,Laborers,2,0,36818.97,36587.94,83,940,0,0,0
CST_136272,Michael,26,F,N,Y,0,132057.38,365244,Unknown,1,0,20370.28,32986.7,72,798,0,0,0
CST_144725,Gabriel,26,F,Y,N,,281905.79,1163,Core staff,3,1,59728.73,41469.45,24,948,0,0,0
CST_119546,Gerry Shih,26,F,N,Y,0,101447.64,365251,Unknown,2,0,24879.94,24361.92,72,871,0,0,0
CST_119343,Martinne Geller,27,M,N,Y,0,274313.76,2545,Managers,1,0,29681.67,60688.63,60,783,0,0,0
CST_129092,Jonathan,42,M,Y,Y,0,310876.85,11380,Core staff,2,0,48085.77,50555.8,47,838,0,0,0
CST_109645,Sarah Marsh,36,F,N,Y,0,259280.77,626,Medicine staff,1,0,43762.02,35937.99,63,770,0,0,0
CST_129736,Matthew,44,F,N,Y,0,183022.63,6886,Sales staff,2,1,37763.61,35969.73,16,754,0,0,0
CST_104013,ra Alper,34,F,N,Y,0,133758.26,8862,Medicine staff,2,0,17918.38,16037.42,76,673,0,0,0
CST_143269,Ransdell,41,F,N,Y,1,132583.76,2675,Unknown,3,0,18877.38,21752.82,56,912,0,0,0
CST_153478,Kar-Gupta,34,M,N,Y,2,143421.96,365244,Unknown,4,0,16267.17,24154.22,58,840,0,0,0
CST_157599,B.,50,M,Y,N,2,237684.49,322,Managers,4,0,47922.07,41395.21,51,720,0,0,0
CST_158991,Tara,51,F,N,Y,2,184872.49,1831,Laborers,4,0,43369.9,29796.04,73,672,0,0,0
CST_152631,White,25,F,N,Y,0,435015.64,430,Core staff,2,0,42050.69,131514.25,52,679,0,0,0
CST_108150,Rodrigo Campos,43,M,N,N,1,251441.3,5415,Laborers,3,1,47259.05,37724.31,76,668,0,0,1
CST_138670,Robert-Jan,50,M,Y,Y,1,221036.1,428,Unknown,3,0,39509.33,35521.9,92,563,1,1,1
CST_165240,Klayman,29,F,N,Y,0,145715.76,365247,Unknown,2,0,35125.54,27696.15,80,914,0,0,0
CST_104508,Nivedita Bhattacharjee,47,F,N,N,0,146972.87,2502,Core staff,2,0,30204.21,52166.51,72,507,0,0,1
CST_111473,all Palmer,30,F,N,Y,0,159947.3,365249,Unknown,2,0,30591.11,34608.13,23,843,0,0,0
CST_129509,Richard,35,F,N,Y,0,291050.85,365242,Unknown,1,0,35568.06,49662.97,61,804,0,0,0
CST_139654,Tej,55,F,N,Y,0,78791.82,365250,Unknown,2,0,21120.19,25010.53,80,925,0,0,0
CST_127548,Soyoung Kim,47,F,Y,Y,0,165638.22,7370,Core staff,2,1,28256.61,20280.31,78,942,0,0,0
CST_107540,Caroline Humer,26,F,,N,0,138263.91,7113,Core staff,1,0,23069.94,15805.91,59,892,0,0,0
CST_148620,Finkle,36,F,N,N,0,124697.64,3489,High skill tech staff,2,0,32076.1,47666.32,50,791,0,0,0
CST_136944,Brett,40,F,N,N,0,139652.77,6914,Sales staff,2,0,39701.86,17567.2,77,735,0,0,0
CST_137622,Nate,38,M,Y,Y,0,213078.87,365244,Unknown,2,0,25008.63,34879.71,60,807,0,0,0
CST_104671,Rick Rothacker,25,F,Y,Y,0,163234.2,103,Laborers,1,0,24958.34,27179.44,70,766,0,0,0
CST_148918,Jones,23,M,Y,Y,0,192491.56,2270,Unknown,2,0,18129.06,24414.61,14,888,0,0,0
CST_132620,Vladimir,49,F,N,Y,0,140337.28,1665,Sales staff,2,1,54956.78,29633.81,87,906,0,0,0
CST_134736,Jonathan,31,M,N,N,0,205181.98,2125,Laborers,1,1,47921.1,26017.77,72,935,0,0,0
CST_158339,N.,37,F,N,Y,0,92065.98,365249,Unknown,1,0,8398.56,11822.31,94,912,0,0,0
CST_140677,Karen,36,F,N,N,1,151623.97,1222,Cooking staff,3,0,17963.49,24917.51,42,754,0,0,0
CST_165760,Viswanatha,50,F,N,N,1,171253.04,2702,Laborers,2,1,18128.79,30384.82,98,693,0,0,0
CST_144546,Wanfeng,24,F,,N,0,75148.24,117,Core staff,2,0,19306.05,17854.53,26,824,0,0,0
